CAS,Chemical name,Latin name,Trophic Level,Effect,Effect value,Unit,Test type,Test statistic,Duration,Duration (days),Effect is 5X above water solubility,Source,version,SMILES
119120,"Pyridaphenthion;O,O-Diethyl O-(6-oxo-1-phenyl-1,6-dihydropyridazin-3-yl) phosphorothioate",Oreochromis niloticus,FISH,Mortality,6.35,mg/L,A,LC50,96 hours,4,0,"El-Sheakh, A.A., A.A. Khatter, M.Z. Hussein, and M.K. El-Shemi, 1990. Toxicity of Five Insecticides to Tilapia Fish, Egypt.J.Appl.Sci. 5(4):34-40",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/119120/property/IsomericSMILES/JSON
119324,4-Methyl-3-nitroaniline;4-Methyl-3-nitroaniline,Pimephales promelas,FISH,Mortality,25.8,mg/L,A,LC50,96 hours,4,0,"Bailey, H. C., & Spanggord, R. J. (1983). The relationship between the toxicity and structure of nitroaromatic chemicals. In Aquatic Toxicology and Hazard Assessment, 6th Symposium, ASTM STP (Vol. 802, pp. 98-107).",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/119324/property/IsomericSMILES/JSON
119346,4-Amino-2-nitrophenol;4-Amino-2-nitrophenol,Pimephales promelas,FISH,Mortality,33.2,mg/L,A,LC50,96 hours,4,0,"Broderius,S.J., M.D. Kahl, and M.D. Hoglund. Use of Joint Toxic Response to Define the Primary Mode of Toxic Action for Diverse Industrial Organic Chemicals",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/119346/property/IsomericSMILES/JSON
119619,Benzophenone;Diphenylmethanone,Pimephales promelas,FISH,Mortality,10.9,mg/L,A,LC50,96 hours,4,0,1992. Lethal and sublethal toxicity of benzene derivatives to the fathead minnow using a short-term test,EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/119619/property/IsomericSMILES/JSON
119937,"3,3'-Dimethylbenzidine;3,3'-Dimethyl[1,1'-biphenyl]-4,4'-diamine",Oryzias latipes,FISH,Mortality,13.0,mg/L,A,LC50,96 hours,4,0,"Ministry of the Environment, Japan",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/119937/property/IsomericSMILES/JSON
120127,Anthracene;Anthracene,Lepomis macrochirus,FISH,Mortality,0.00374,mg/L,A,LC50,96 hours,4,0,"McCloskey, J.T., and J.T. Oris, 1991. Effect of Water Temperature and Dissolved Oxygen Concentration on the Photo-Induced Toxicity of Anthracene to Juvenile Bluegill Sunfish (Lepomis macrochirus), Aquat.Toxicol. 21(3/4):145-156",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/120127/property/IsomericSMILES/JSON
120321,Clorophene;2-Benzyl-4-chlorophenol,Lepomis macrochirus,FISH,Mortality,0.33,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/120321/property/IsomericSMILES/JSON
120365,"Dichlorprop;2-(2,4-Dichlorophenoxy)propanoic acid",Salmo trutta,FISH,Mortality,91.0,mg/L,A,LC50,96 hours,4,0,"Aanes,K.J., . Some Pesticides Used in Norwegian Agriculture and Their Environmental Effects on Common Inhabitants in Freshwater Ecosystems. Tolerance Limits - Acute and Chronic Effects",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/120365/property/IsomericSMILES/JSON
120514,Benzyl benzoate;Benzyl benzoate,Oncorhynchus mykiss,FISH,Mortality,1.4,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/120514/property/IsomericSMILES/JSON
120809,"Catechol;Benzene-1,2-diol",Oncorhynchus mykiss,FISH,Mortality,8.9,mg/L,A,LC50,96 hours,4,0,"Bergman,H.L., and A.D. Anderson. Effects of Aqueous Effluents from In Situ Fossil Fuel Processing Technologies on Aquatic Systems",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/120809/property/IsomericSMILES/JSON
120821,"1,2,4-Trichlorobenzene;1,2,4-Trichlorobenzene",Pimephales promelas,FISH,Mortality,2.76,mg/L,A,LC50,96 hours,4,0,"Broderius, S., and M. Kahl, 1985. Acute Toxicity of Organic Chemical Mixtures to the Fathead Minnow, Aquat.Toxicol. 6:302-322 (Author Communication Used)",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/120821/property/IsomericSMILES/JSON
120832,"2,4-Dichlorophenol;2,4-Dichlorophenol",Carassius auratus,FISH,Mortality,1.76,mg/L,A,LC50,96 hours,4,0,"Birge, W.J., J.A. Black, and D.M. Bruser, 1979. Toxicity of Organic Chemicals to Embryo-Larval Stages of Fish, EPA-560/11-79-007, U.S.EPA, Washington, D.C. :60 p. (OECDG Data File) (NTIS PB80-101637)",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/120832/property/IsomericSMILES/JSON
120945,N-Methylpyrrolidine;1-Methylpyrrolidine,Pimephales promelas,FISH,Mortality,1070.0,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/120945/property/IsomericSMILES/JSON
121142,"2,4-Dinitrotoluene;1-Methyl-2,4-dinitrobenzene",Pimephales promelas,FISH,Mortality,32.8,mg/L,A,LC50,96 hours,4,0,"Bailey, H. C., & Spanggord, R. J. (1983). The relationship between the toxicity and structure of nitroaromatic chemicals. In Aquatic Toxicology and Hazard Assessment, 6th Symposium, ASTM STP (Vol. 802, pp. 98-107).",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/121142/property/IsomericSMILES/JSON
121324,3-Ethoxy-4-hydroxybenzaldehyde;3-Ethoxy-4-hydroxybenzaldehyde,Pimephales promelas,FISH,Mortality,87.6,mg/L,A,LC50,96 hours,4,0,"Brooke,L.T., D.J. Call, D.L. Geiger, and C.E. Northcott. Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas), Vol. 1",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/121324/property/IsomericSMILES/JSON
121335,4-Hydroxy-3-methoxybenzaldehyde;4-Hydroxy-3-methoxybenzaldehyde,Pimephales promelas,FISH,Mortality,57.0,mg/L,A,LC50,96 hours,4,0,"Brooke,L.T., D.J. Call, D.L. Geiger, and C.E. Northcott. Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas), Vol. 1",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/121335/property/IsomericSMILES/JSON
121448,"Triethylamine;N,N-Diethylethanamine",Oryzias latipes,FISH,Mortality,24.0,mg/L,A,LC50,96 hours,4,0,"Ministry of the Environment, Japan",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/121448/property/IsomericSMILES/JSON
121482,"Benzoic acid, 3,5-disulfo-;3,5-Disulfobenzoic acid",Pimephales promelas,FISH,Mortality,41.8,mg/L,A,LC50,96 hours,4,0,"Brooke,L.T., D.J. Call, D.L. Geiger, and C.E. Northcott. Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas), Vol. 1",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/121482/property/IsomericSMILES/JSON
121540,"Benzethonium chloride;N-Benzyl-N,N-dimethyl-2-{2-[4-(2,4,4-trimethylpentan-2-yl)phenoxy]ethoxy}ethan-1-aminium chloride",Lepomis macrochirus,FISH,Mortality,1.4,mg/L,A,LC50,96 hours,4,1,"Surber,E.W., and Q.H. Pickering, . Acute Toxicity of Endothal, Diquat, Hyamine, Dalapon, and Silvex to Fish",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/121540/property/IsomericSMILES/JSON
121573,4-Aminobenzenesulfonic acid;4-Aminobenzene-1-sulfonic acid,Pimephales promelas,FISH,Mortality,100.0,mg/L,A,LC50,96 hours,4,0,"Curtis, M.W., C.M. Curran, and C.H. Ward, 1981. Aquatic Toxicity Testing As Fundament for a Spill Prevention Program, In: Proc.1980 Nat.Conf.Control of Hazardous Material Spills, Louisville, KY :284-287",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/121573/property/IsomericSMILES/JSON
121697,"N,N-Dimethylaniline;N,N-Dimethylaniline",Pimephales promelas,FISH,Mortality,52.6,mg/L,A,LC50,96 hours,4,0,"Brooke,L.T., D.J. Call, D.L. Geiger, and C.E. Northcott. Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas), Vol. 1",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/121697/property/IsomericSMILES/JSON
121733,1-Chloro-3-nitrobenzene;1-Chloro-3-nitrobenzene,Lepomis macrochirus,FISH,Mortality,1.2,mg/L,A,LC50,96 hours,4,0,"Dawson,G.W., A.L. Jennings, D. Drozdowski, and E. Rider. The Acute Toxicity of 47 Industrial Chemicals to Fresh and Saltwater Fishes",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/121733/property/IsomericSMILES/JSON
121755,Malathion;Diethyl 2-[(dimethoxyphosphorothioyl)sulfanyl]butanedioate,Ictalurus furcatus,FISH,Mortality,17.0,mg/L,A,LC50,96 hours,4,0,"Aker,W.G., X. Hu, P. Wang, and H.M. Hwang, . Comparing the Relative Toxicity of Malathion and Malaoxon in Blue Catfish Ictalurus furcatus",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/121755/property/IsomericSMILES/JSON
121824,"Cyclonite;1,3,5-Trinitro-1,3,5-triazinane",Pimephales promelas,FISH,Mortality,11.0,mg/L,A,LC50,96 hours,4,0,"Bentley,R.E., J.W. Dean, S.J. Ells, T.A. Hollister, G.A. LeBlanc, S. Sauter, and B.H. Sleight, . Laboratory Evaluation of the Toxicity of Cyclotrimethylene Trinitramine (RDX) to Aquatic Organisms",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/121824/property/IsomericSMILES/JSON
121879,2-Chloro-4-nitroaniline;2-Chloro-4-nitroaniline,Pimephales promelas,FISH,Mortality,20.4,mg/L,A,LC50,96 hours,4,0,"Broderius,S.J., M.D. Kahl, and M.D. Hoglund. Use of Joint Toxic Response to Define the Primary Mode of Toxic Action for Diverse Industrial Organic Chemicals",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/121879/property/IsomericSMILES/JSON
122032,4-Isopropylbenzaldehyde;4-(Propan-2-yl)benzaldehyde,Pimephales promelas,FISH,Mortality,6.62,mg/L,A,LC50,96 hours,4,0,"Brooke,L.T., D.J. Call, D.L. Geiger, and C.E. Northcott. Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas), Vol. 1",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/122032/property/IsomericSMILES/JSON
122101,Dimethyl 3-hydroxyglutaconate dimethyl phosphate;Dimethyl (2Z)-3-[(dimethoxyphosphoryl)oxy]pent-2-enedioate,Lepomis macrochirus,FISH,Mortality,0.51,mg/L,A,LC50,96 hours,4,0,"Mayer,F.L.,Jr., and M.R. Ellersieck. Manual of Acute Toxicity:  Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/122101/property/IsomericSMILES/JSON
122145,"Fenitrothion;O,O-Dimethyl O-(3-methyl-4-nitrophenyl) phosphorothioate",Barbus ticto,FISH,Mortality,0.0076,mg/L,A,LC50,96 hours,4,0,"Bhatia, H.L., 1971. Toxicity of Some Pesticides to Puntius ticto (Hamilton), Sci.Cult. 37(3):160-161",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/122145/property/IsomericSMILES/JSON
122349,"Simazine;6-Chloro-N~2~,N~4~-diethyl-1,3,5-triazine-2,4-diamine",Salmo trutta,FISH,Mortality,83.0,mg/L,A,LC50,96 hours,4,1,"Aanes,K.J., . Some Pesticides Used in Norwegian Agriculture and Their Environmental Effects on Common Inhabitants in Freshwater Ecosystems. Tolerance Limits - Acute and Chronic Effects",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/122349/property/IsomericSMILES/JSON
122394,Diphenylamine;N-Phenylaniline,Nitocra spinipes,INVERT,Mortality,1.22,mg/L,A,LC50,96 hours,4,0,"Dave,G., E. Nilsson, and A.S. Wernersson. Sediment and Water Phase Toxicity and UV-Activation of Six Chemicals Used in Military Explosives",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/122394/property/IsomericSMILES/JSON
122407,Pentylcinnamaldehyde;2-Benzylideneheptanal,Oryzias latipes,FISH,Mortality,0.91,mg/L,A,LC50,96 hours,4,0,"Ministry of the Environment, Japan",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/122407/property/IsomericSMILES/JSON
122429,Propham;Propan-2-yl phenylcarbamate,Lepomis macrochirus,FISH,Mortality,29.0,mg/L,A,LC50,96 hours,4,0,"Mayer,F.L.,Jr., and M.R. Ellersieck. Manual of Acute Toxicity:  Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/122429/property/IsomericSMILES/JSON
122576,Methyl styryl ketone;4-Phenylbut-3-en-2-one,Oryzias latipes,FISH,Mortality,5.7,mg/L,A,LC50,96 hours,4,0,"Ministry of the Environment, Japan",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/122576/property/IsomericSMILES/JSON
122667,"1,2-Diphenylhydrazine;1,2-Diphenylhydrazine",Lepomis macrochirus,FISH,Mortality,0.27,mg/L,A,LC50,96 hours,4,0,"Buccafusco,R.J., S.J. Ells, and G.A. LeBlanc. Acute Toxicity of Priority Pollutants to Bluegill (Lepomis macrochirus)",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/122667/property/IsomericSMILES/JSON
122996,2-Phenoxyethanol;2-Phenoxyethan-1-ol,Pimephales promelas,FISH,Mortality,344.0,mg/L,A,LC50,96 hours,4,0,"Brooke,L.T., D.J. Call, D.L. Geiger, and C.E. Northcott. Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas), Vol. 1",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/122996/property/IsomericSMILES/JSON
123035,Cetylpyridinium chloride;1-Hexadecylpyridin-1-ium chloride,Oncorhynchus mykiss,FISH,Mortality,0.15,mg/L,A,LC50,96 hours,4,0,"U.S. Environmental Protection Agency, and Office of Pesticide Programs. Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/123035/property/IsomericSMILES/JSON
123079,4-Ethylphenol;4-Ethylphenol,Pimephales promelas,FISH,Mortality,10.4,mg/L,A,LC50,96 hours,4,0,"Broderius,S.J., M.D. Kahl, and M.D. Hoglund. Use of Joint Toxic Response to Define the Primary Mode of Toxic Action for Diverse Industrial Organic Chemicals",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/123079/property/IsomericSMILES/JSON
123115,4-Methoxybenzaldehyde;4-Methoxybenzaldehyde,Oryzias latipes,FISH,Mortality,40.0,mg/L,A,LC50,96 hours,4,0,"Ministry of the Environment, Japan",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/123115/property/IsomericSMILES/JSON
123308,4-Aminophenol;4-Aminophenol,Oncorhynchus mykiss,FISH,Mortality,1.2,mg/L,A,LC50,96 hours,4,0,"Hodson,P.V.. A Comparison of the Acute Toxicity of Chemicals to Fish, Rats and Mice",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/123308/property/IsomericSMILES/JSON
123319,"Hydroquinone;Benzene-1,4-diol",Oncorhynchus mykiss,FISH,Mortality,0.638,mg/L,A,LC50,96 hours,4,0,1984. Measurement of median lethal  dose as rapid indication of contaminant toxicity to fish.,EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/123319/property/IsomericSMILES/JSON
123331,"Maleic hydrazide;1,2-Dihydropyridazine-3,6-dione",Rasbora heteromorpha,FISH,Mortality,125.0,mg/L,A,LC50,96 hours,4,0,"Tooby,T.E., P.A. Hursey, and J.S. Alabaster. The Acute Toxicity of 102 Pesticides and Miscellaneous Substances to Fish",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/123331/property/IsomericSMILES/JSON
123353,"Myrcene;7-Methyl-3-methylideneocta-1,6-diene",Oryzias latipes,FISH,Mortality,0.92,mg/L,A,LC50,96 hours,4,0,"Ministry of the Environment, Japan",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/123353/property/IsomericSMILES/JSON
123386,Propanal;Propanal,Lepomis macrochirus,FISH,Mortality,130.0,mg/L,A,LC50,96 hours,4,0,"Dawson,G.W., A.L. Jennings, D. Drozdowski, and E. Rider. The Acute Toxicity of 47 Industrial Chemicals to Fresh and Saltwater Fishes",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/123386/property/IsomericSMILES/JSON
123422,Diacetone alcohol;4-Hydroxy-4-methylpentan-2-one,Lepomis macrochirus,FISH,Mortality,420.0,mg/L,A,LC50,96 hours,4,0,"Dawson,G.W., A.L. Jennings, D. Drozdowski, and E. Rider. The Acute Toxicity of 47 Industrial Chemicals to Fresh and Saltwater Fishes",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/123422/property/IsomericSMILES/JSON
123546,"2,4-Pentanedione;Pentane-2,4-dione",Ictalurus punctatus,FISH,Mortality,106.0,mg/L,A,LC50,96 hours,4,0,"Bottger,A.. Belastung der Anwohner von Chemisch-Reinigungsanlegen durch Tetrachlorethylen",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/123546/property/IsomericSMILES/JSON
123660,Ethyl hexanoate;Ethyl hexanoate,Pimephales promelas,FISH,Mortality,8.94,mg/L,A,LC50,96 hours,4,0,"Brooke,L.T., D.J. Call, D.L. Geiger, and C.E. Northcott. Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas), Vol. 1",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/123660/property/IsomericSMILES/JSON
123728,Butyraldehyde;Butanal,Pimephales promelas,FISH,Mortality,13.4,mg/L,A,LC50,96 hours,4,0,"Brooke,L.T., D.J. Call, D.L. Geiger, and C.E. Northcott. Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas), Vol. 1",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/123728/property/IsomericSMILES/JSON
123864,Butyl acetate;Butyl acetate,Pimephales promelas,FISH,Mortality,18.0,mg/L,A,LC50,96 hours,4,0,"Brooke,L.T., D.J. Call, D.L. Geiger, and C.E. Northcott. Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas), Vol. 1",EnviroTox.v2,Error fetching data: 404 Client Error: PUGREST.NotFound for url: https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/123864/property/IsomericSMILES/JSON
